name,info,sku,cost,deliverable,on_sale,price,manual_sale,count,in_store_warranty,parts_labor_warranty,photos,type,subtype
Frigidaire Affinity Front Load Washer,"This unit has been cleaned inside and out and is ready to be delivered to your home. This unit comes with, 6 washing cycles, 5 wash and rinse temperatures, 3 soil levels, 5 spin speeds, stain clean, fresh water rinse, end of cycle signal, delay start ,estimated time remaining end of cycle signal and a push to start/pause button. This unit comes with a 90 day parts and labor warranty from a 5-star business. If you’re interested message me or come into 5815 Lomas Blvd NE. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4856.0,0,True,False,44900,0,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2026/01/20260109_130330-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260109_130340.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260109_130545-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260109_130600.jpg",Washer,Front Load
Estate (by Whirlpool) Top Load Washer,"This unit has been tested and works. It has been cleaned inside and out and is ready to be delivered to your home. This unit comes with 7 washing cycles, 4 wash and rinse temperatures, 4 load sizes, perm press, normal, and gentle wash options, and a pull to start/push to stop knob. This unit comes with a 90-day parts and labor warranty from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4896.0,0,True,True,49900,42900,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2026/01/20260119_114043-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260119_114050.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260119_114055.jpg",Washer,Top Load
Electrolux Front Load Washer w/ Pedestal,"This unit has been cleaned inside and out and is ready to be delivered to your home. This unit comes with 10 washing cycles, 5 wash temperatures, 5 soil levels, 5 spins speeds, estimated time remaining, delay start, control lock, favorite, end of cycle signal, prewash, stain clean, prewash, extra rinse, extra spin, and a push to start/pause and cancel button. This unit comes with a 90 day parts and labor warranty from a 5-star business. If you’re interested message me or come into 5815 Lomas Blvd NE. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4244.0,0,True,True,44900,42900,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/07/PXL_20250725_204442611.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/07/PXL_20250725_204451214.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/07/PXL_20250725_204506476.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/07/PXL_20250725_204514632.MP_.jpg",Washer,Front Load
Electrolux Front Load Washer Electric Dryer Set,"This set has been tested and works. Both the washer and dryer have been cleaned inside and out and are ready to be delivered to your home. The washer comes with, 5 wash and rinse temperatures, 10 washing cycles, 5 spin speeds, 5 soil levels, delay start, extra rinse, fast wash, deep clean sanitize, prewash, extra spin, handwash, delicate, stain clean, estimated time remaining and a push to start/pause button.The dryer comes with 10 drying cycles, 5 drying temperatures, 4 dryness levels, extended tumble, damp alert, sanitize, wrinkle release, delicate heat, estimated time remaining and a push to start/pause button. This set comes with a 90-day parts and labor warranty from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4149.0,0,True,True,74900,72900,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/07/20250703_155237-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/07/20250703_155242.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/07/20250703_155251.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/07/20250703_155300.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/07/20250703_155302.jpg",Appliance Set,Washer & Dryer Set
Bronze Samsung Front Load Washer w/Steam,"This unit has been cleaned inside and out and is ready to be delivered to your home. This unit comes with 10 washing cycles, 5 wash temperatures, 5 soil levels, estimated time remaining, delay end, 5 spin speeds, self clean cycle, steam, pre soak, sanitize and a hold to start button. This unit comes with a 90 day parts and labor warranty from a 5-star business. If you’re interested message me or come into 5815 Lomas Blvd NE. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4704.0,0,True,True,49900,39900,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/11/PXL_20251121_210038107.MP_.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/11/PXL_20251121_210047938.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/11/PXL_20251121_210051292.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/11/PXL_20251121_210101907.MP_.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/11/PXL_20251121_210831228.jpg",Washer,Front Load
Blue Kenmore Elite (Oasis) Top Load Washer & Gas Dryer Set,"This set has been tested and works. Both the washer and dryer have been cleaned inside and out and are ready to be delivered to your home. The washer comes with 9 washing cycles, 5 wash and rinse temperatures, 5 soil levels, 5 water/rinse temperatures, delay start, auto soak/prewash, stain treat, extra rinse, clean washer, estimated time remaining, end of cycle signal, and a push to start and stop button. The dryer comes with 9 drying cycles including time dry, 6 drying temperatures, wrinkle guard, damp dry signal, 5 dryness levels, end of cycle signal, estimated time remaining and a push start and stop button. This set comes with a 90-day parts and labor warranty from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4842.0,0,True,True,64900,59900,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2026/01/20260108_105237.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260108_105241.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260108_105246.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260108_105250.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260108_105256.jpg",Appliance Set,Washer & Dryer Set
Bisque Whirlpool Top Load Washer & Electric Dryer,"This set has been tested and works. Both the washer and dryer have been cleaned inside and out and are ready to be delivered to your home. The washer comes with 8 washing cycles, 5 wash and rinse temperatures, 5 load sizes, 2 speeds, and a pull to start/push to stop knob. The dryer comes with 6 drying cycles, 5 drying temperatures, fluff air, and a push to start button. This set comes with a 90-day parts and labor warranty from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4841.0,0,True,True,44900,39900,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2026/01/20260108_105207.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260108_105211.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260108_105215.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260108_105220.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260108_105226.jpg",Appliance Set,Washer & Dryer Set
Bisque Kenmore Elite Electric Dryer,"This unit has been cleaned inside and out and is ready to be delivered to your home. This unit comes with 6 drying cycles, 4 drying temperatures, auto dry, air dry, timed dry, end of cycle signal, and a push to start knob. This unit comes with a 90 days parts & labor warranty on the regular price, or a 30-day parts and labor warranty on the sale price from a 5-star business. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4719.0,0,True,True,34900,24900,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/11/PXL_20251124_172849102.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/11/PXL_20251124_172856296.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/11/PXL_20251124_172901288.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/11/PXL_20251124_172905207.jpg",Dryer,Electric
Amana Top Load Washer,"This unit has been tested and works. It has been cleaned inside and out and is ready to be delivered to your home. This unit comes with, 9 washing cycles, 5 wash and rinse temperatures, 3 soil levels, deep water wash, clean washer, auto sensing, extra rinse and a push to start/pause button. This unit comes with a 90-day parts and labor warranty from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4894.0,0,True,False,36900,0,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2026/01/20260119_102850-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260119_102854.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260119_102904.jpg",Washer,Top Load
Amana Electric Dryer,"This unit has been tested and works. It has been cleaned inside and out and is ready to be delivered to your home. This unit comes with, 4 drying cycles, 4 drying temperature 4 dryness level, extended tumble, end of cycle signal, wrinkle out, and a push to start button. This unit comes with a 90-day parts and labor warranty for the regular price or a 30-day parts and labor warranty for the sale price from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4832.0,0,True,True,34900,24900,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2026/01/20260102_153456-rotated.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260102_153504.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260102_153516.jpg
https://mscapplianceabq.com/wp-content/uploads/2026/01/20260102_153522.jpg",Dryer,Electric
Admiral Top Load Washer,"This unit has been tested and works. It has been cleaned inside and out and is ready to be delivered to your home. This unit comes with, 8 washing cycles, 3 wash and rinse temperatures, 3 load sizes, extra heavy, delicate and a push to start/pause button. This unit comes with a 90-day parts and labor warranty from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4505.0,0,True,False,37900,0,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/10/PXL_20251001_200847389.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/10/PXL_20251001_200853495.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/10/PXL_20251001_200903568.jpg",Washer,Top Load
36″ Stainless Steel Frigidaire Gallery Slide In Gas Range W/Convection and Air Fry,"This unit has been tested and works. It has been cleaned inside and out and is ready to be delivered to your home. This unit is SCRATCH and DENT OPEN BOX and comes with 6 sealed gas top burners, and oven light. The digital settings include, clock, light, back, on-off and timer. The oven settings includes, air fry, steam bake, quick preheat, slow cook, steam roast, bread proof, dehydrate and broil. This unit comes with a 90-day parts and labor warranty from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4578.0,0,True,False,159900,0,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/10/PXL_20251016_210942667.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/10/PXL_20251016_211031977.MP_.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/10/PXL_20251016_205043045.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/10/PXL_20251016_211010264.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/10/PXL_20251016_211001644.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/10/PXL_20251016_210950677.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/10/PXL_20251016_211022448.jpg",Range,Gas
30″ White GE Electric Glass Top Double Oven Range,"This unit has been tested and works. It has been cleaned inside and out and is ready to be delivered to your home. This unit is a double oven and comes with 4 glasstop burners, warming zone and upper/lower oven options, and is self-cleaning. The digital settings include timer, oven light and clock. The upper oven settings include clean, warm, cook time, delay time, bake and broil. The lower oven settings includes bake, broil, clean, cook time and delay time. This unit comes with a 90-day parts and labor warranty from a 5-star business. If interested message me or come on into 5815 Lomas Boulevard Northeast. We accept cash, credit, debit cards and ACIMA no credit payment plan options. We hope to see you in soon!",4411.0,0,True,False,59900,0,1,30,90,"https://mscapplianceabq.com/wp-content/uploads/2025/09/PXL_20250910_174945537.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/09/PXL_20250910_174949396.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/09/PXL_20250910_174952032.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/09/PXL_20250910_175004992.jpg
https://mscapplianceabq.com/wp-content/uploads/2025/09/PXL_20250910_175007835.jpg",Range,Electric
